,CH1,CH2,CH3,CH4
,6.31422,389.794,395.931,2.69608
,6.29706,388.667,394.902,2.79412
,6.275,387.637,393.775,2.79412
,6.2701,386.853,392.696,2.7451
,6.275,385.922,391.814,2.89216
,6.275,385.039,390.882,2.69608
,6.28235,383.912,389.951,2.69608
,6.22843,383.275,389.069,2.59804
,6.26275,382.245,388.48,2.84314
,6.29951,381.167,387.451,2.79412
,6.275,380.235,386.275,2.79412
,6.30441,379.157,385.343,2.89216
,6.29461,378.225,384.363,2.7451
,6.30196,377.294,383.529,2.84314
,6.2652,376.412,382.892,2.45098
,6.26275,375.529,381.765,2.54902
,6.29951,374.745,380.637,2.79412
,6.27255,373.814,379.412,2.45098
,6.25049,372.637,378.137,2.54902
,6.275,371.804,377.304,2.64706
,6.28725,370.922,376.765,2.64706
,6.28235,369.696,375.931,2.94118
,6.29706,368.52,374.755,2.54902
,6.26029,367.784,373.284,2.64706
,6.25049,366.559,372.304,2.64706
,6.24314,365.676,371.324,2.69608
,6.27255,364.549,370.294,2.7451
,6.30931,363.765,369.314,2.89216
,6.29706,362.196,368.725,3.08824
,6.24559,361.167,367.353,2.94118
,6.24804,360.088,366.324,3.03922
,6.2652,359.255,364.853,2.89216
,6.26765,358.029,363.873,2.7451
,6.25294,356.559,362.794,2.94118
,6.25294,355.627,361.716,2.84314
,6.30441,354.598,360.441,3.23529
,6.24804,353.52,359.461,2.79412
,6.24804,352.245,358.333,2.79412
,6.2652,351.02,357.01,2.64706
,6.27745,349.549,355.294,2.59804
,6.28971,348.667,354.216,2.69608
,6.24069,347.392,353.137,2.69608
,6.28235,346.118,351.618,2.94118
,6.30686,344.892,350.931,3.13725
,6.25539,343.52,349.951,2.94118
,6.2652,342.392,347.99,3.03922
,6.23578,341.167,346.373,2.7451
,6.25049,339.745,345.147,2.59804
,6.275,338.373,344.069,2.69608
,6.25294,337.343,342.402,2.64706
,6.21373,335.824,340.98,2.45098
,6.22843,334.549,339.363,2.94118
,6.24314,333.275,338.529,2.35294
,6.24559,332.049,337.059,2.59804
,6.20637,330.873,335.686,2.69608
,6.25784,329.01,334.118,2.5
,6.25294,327.882,333.382,2.35294
,6.23333,326.461,332.206,2.54902
,6.20882,325.088,330.784,2.30392
,6.2701,323.667,329.167,2.30392
,6.22353,322.196,327.745,2.45098
,6.21373,320.873,326.324,2.45098
,6.22108,319.892,324.951,2.30392
,6.22108,318.569,323.48,2.20588
,6.19902,317.049,322.304,2.35294
,6.24069,316.118,320.686,2.15686
,6.24314,314.794,319.167,2.35294
,6.25784,313.324,317.745,2.30392
,6.23824,311.804,316.324,2.54902
,6.24804,310.382,315.049,2.5
,6.24559,309.059,313.627,2.2549
,6.18676,307.539,312.598,2.30392
,6.22108,306.118,311.127,2.10784
,6.23088,304.696,309.706,2.20588
,6.21127,303.275,308.431,2.30392
,6.15,302.294,306.961,2.20588
,6.20147,300.431,305.637,2.20588
,6.20637,298.863,304.314,2.35294
,6.22108,297.147,302.892,2.30392
,6.23333,295.676,301.176,1.96078
,6.24069,294.353,299.755,2.15686
,6.26765,292.833,298.235,2.20588
,6.20637,291.314,296.667,2.2549
,6.24314,290.137,295.245,2.2549
,6.16716,288.667,293.824,2.15686
,6.19657,287.196,292.451,2.20588
,6.20637,285.235,291.275,2.0098
,6.23824,284.059,290,2.15686
,6.22108,282.637,288.284,1.86275
,6.21863,281.02,286.569,1.91176
,6.19657,279.745,285.196,1.96078
,6.18922,278.324,283.922,1.91176
,6.18922,276.706,282.647,2.15686
,6.18922,275.578,281.52,2.20588
,6.22843,274.206,279.804,1.91176
,6.20147,272.98,278.333,1.96078
,6.19167,271.706,276.716,2.15686
,6.16716,270.382,275.441,1.96078
,6.1402,268.863,274.167,1.96078
,6.16961,267.098,272.304,1.96078
,6.18186,265.578,270.882,1.86275
,6.22353,264.255,269.265,1.76471
,6.20637,263.225,267.941,1.91176
,6.17206,261.853,266.765,1.81373
,6.15735,260.431,265.049,1.61765
,6.18431,258.863,263.676,1.91176
,6.19657,257.588,262.451,2.0098
,6.20637,255.725,261.127,1.91176
,6.20882,254.304,259.265,1.96078
,6.23578,252.833,258.039,2.0098
,6.21373,251.461,256.618,1.61765
,6.21127,249.843,255.098,1.81373
,6.19412,248.471,253.627,1.71569
,6.20637,247.245,252.059,1.61765
,6.21127,246.069,250.735,1.66667
,6.22108,244.549,249.412,1.81373
,6.19902,243.127,248.137,1.71569
,6.18431,241.461,246.422,1.61765
,6.19167,240.137,244.706,1.47059
,6.22108,238.716,243.529,1.61765
,6.19657,237.735,241.912,1.76471
,6.16961,236.559,241.029,1.66667
,6.19167,235.186,239.657,1.71569
,6.20882,233.667,238.235,1.51961
,6.14265,232.392,236.912,1.71569
,6.1402,230.824,235.441,1.66667
,6.16225,229.598,234.02,1.51961
,6.17451,227.98,232.696,1.76471
,6.1598,226.951,231.618,1.81373
,6.14265,225.676,230.196,1.32353
,6.19657,224.157,228.824,1.56863
,6.17941,222.882,227.402,1.61765
,6.20637,221.657,226.225,1.76471
,6.16716,220.333,224.902,1.76471
,6.19902,219.059,223.382,1.66667
,6.18186,217.98,222.108,1.47059
,6.19167,216.559,220.49,1.56863
,6.17696,215.235,219.167,1.51961
,6.17941,213.863,217.892,1.91176
,6.20392,212.686,216.667,1.61765
,6.21863,211.363,215.441,1.56863
,6.19657,210.284,214.363,1.91176
,6.19412,208.912,213.186,1.71569
,6.16716,208.029,212.108,1.71569
,6.21373,207,210.735,1.51961
,6.21618,205.333,209.559,1.56863
,6.25294,203.814,208.039,1.66667
,6.20637,202.833,207.059,1.66667
,6.17206,201.902,205.735,1.22549
,6.23578,200.431,204.657,1.27451
,6.22843,199.206,203.333,1.17647
,6.23333,198.324,201.961,1.27451
,6.22108,197.098,200.588,1.47059
,6.21618,196.069,199.461,1.47059
,6.19167,194.549,198.333,1.61765
,6.19902,193.275,197.01,1.81373
,6.21618,192.098,196.275,1.81373
,6.18431,190.676,195,1.76471
,6.16471,189.647,193.725,1.56863
,6.19902,188.52,192.402,1.51961
,6.20147,187.392,191.422,1.81373
,6.25784,185.922,190.196,1.42157
,6.19167,184.843,188.971,1.86275
,6.20882,183.569,187.941,1.61765
,6.21127,182.196,186.569,1.47059
,6.18676,180.873,185.539,1.32353
,6.16471,179.745,184.118,1.66667
,6.18676,178.373,182.892,1.76471
,6.19902,177.392,182.206,1.96078
,6.16716,176.265,180.931,1.86275
,6.18186,175.333,179.902,1.86275
,6.18676,173.618,178.676,1.51961
,6.15245,172.343,177.5,1.07843
,6.13529,171.02,176.275,1.07843
,6.14265,170.186,175.392,1.47059
,6.1549,168.618,174.069,1.71569
,6.15,167.588,172.745,1.56863
,6.17941,166.265,171.127,1.76471
,6.19657,164.99,170,1.42157
,6.16225,164.01,168.725,1.17647
,6.19657,162.833,167.696,1.51961
,6.13529,161.461,166.373,1.32353
,6.15735,160.431,165.098,1.32353
,6.16471,159.304,163.873,1.32353
,6.16961,158.225,162.696,1.42157
,6.17941,156.902,161.127,1.27451
,6.16471,155.137,159.853,1.17647
,6.19167,154.01,158.775,1.07843
,6.1549,153.029,157.402,1.37255
,6.20147,151.755,156.373,1.51961
,6.13775,150.873,155.196,1.51961
,6.1402,149.794,153.725,1.51961
,6.1549,148.176,152.206,1.56863
,6.1451,147.147,151.029,1.56863
,6.16225,145.725,150,1.47059
,6.15735,144.696,149.02,1.37255
,6.14755,143.324,147.745,1.47059
,6.16961,142,146.127,1.61765
,6.16716,140.971,145.294,1.61765
,6.12304,139.598,144.314,1.22549
,6.12794,138.863,142.843,1.66667
,6.15735,137.343,141.324,1.32353
,6.17696,136.461,140.245,1.42157
,6.13284,134.892,139.02,1.37255
,6.10833,133.618,138.039,1.42157
,6.14755,132.686,136.716,1.17647
,6.13775,131.608,135.245,1.51961
,6.1451,130.186,133.922,1.61765
,6.1402,129.108,132.451,1.61765
,6.12794,127.784,131.127,1.51961
,6.1549,126.216,129.559,1.66667
,6.1598,124.941,128.48,1.37255
,6.15735,123.765,127.206,1.42157
,6.16961,122.588,125.539,1.51961
,6.16961,121.461,124.363,2.10784
,6.12549,120.088,123.039,1.51961
,6.14755,118.569,121.765,1.66667
,6.13529,117.441,120.294,1.27451
,6.12304,115.971,119.069,1.37255
,6.14755,114.843,117.794,1.47059
,6.14755,113.569,116.324,1.32353
,6.13775,112.196,115.49,1.42157
,6.11814,110.971,114.265,1.37255
,6.13775,109.353,113.137,1.42157
,6.1402,108.275,112.01,1.32353
,6.13529,107.049,110.735,1.22549
,6.11078,105.775,109.118,1.17647
,6.13529,104.108,107.5,0.784314
,6.13529,102.98,106.618,0.980392
,6.09363,101.608,105.392,0.931373
,6.09608,100.578,104.216,0.980392
,6.13039,99.1569,102.5,0.882353
,6.16471,97.8824,101.225,1.12745
,6.14755,96.7549,100.049,1.22549
,6.13039,95.6275,98.6275,0.882353
,6.16961,94.0588,97.0588,0.931373
,6.16716,92.6373,96.0784,0.441176
,6.16471,91.7059,94.5098,0.833333
,6.11814,90.3824,93.4804,0.539216
,6.12059,88.8627,92.451,0.686275
,6.09118,87.8333,91.0294,0.686275
,6.16225,86.2647,89.902,0.784314
,6.1598,84.8431,88.5294,0.931373
,6.10588,83.3235,87.451,1.22549
,6.13284,81.951,86.5196,0.931373
,6.1451,80.9216,84.8529,1.02941
,6.12794,79.3529,83.6275,1.02941
,6.13039,77.8333,82.402,1.12745
,6.1402,76.2647,81.3235,1.17647
,6.16961,74.8922,79.8529,1.37255
,6.14265,73.7647,78.3824,1.56863
,6.11324,72.1471,76.9118,1.12745
,6.14755,71.1667,75.8824,0.833333
,6.16716,69.9902,74.7549,0.931373
,6.1451,68.5196,73.5294,0.931373
,6.09608,67,72.2059,1.02941
,6.12304,65.7745,70.8333,1.22549
,6.11814,64.7941,69.5588,1.17647
,6.16225,63.6176,68.2353,1.12745
,6.16716,62.1471,67.2549,1.27451
,6.12304,60.8235,66.0784,1.56863
,6.12794,59.6471,64.5588,1.02941
,6.1451,58.5196,63.1863,1.12745
,6.12059,57.3431,61.9118,0.882353
,6.09363,55.9216,60.5882,0.735294
,6.09363,54.6471,59.4608,1.12745
,6.12059,53.5686,57.8922,1.12745
,6.10098,52.5882,56.7647,0.931373
,6.17206,51.2647,55.1961,1.02941
,6.1451,49.6471,54.0686,1.02941
,6.14755,48.6667,53.0392,1.02941
,6.13775,47.3431,51.7157,1.02941
,6.09608,46.2157,50.4902,0.686275
,6.13039,44.7941,49.4608,0.784314
,6.11324,43.7647,48.3824,1.07843
,6.12059,42.5392,47.0098,0.980392
,6.18431,40.9706,45.3922,0.882353
,6.16471,39.9902,44.5588,1.07843
,6.09853,38.6176,43.2353,0.833333
,6.08627,37.2451,42.0098,1.07843
,6.08137,36.0196,40.6863,1.37255
,6.12059,35.0882,39.5098,1.17647
,6.10588,33.5686,38.1373,0.980392
,6.06176,32.3922,37.1569,1.07843
,6.08873,31.2157,36.0294,1.32353
,6.10098,29.6961,34.7059,1.17647
,6.09363,28.3725,33.2353,1.02941
,6.11324,27.049,31.9118,1.12745
,6.14755,25.7745,30.6373,0.980392
,6.09118,24.7451,29.4118,0.931373
,6.09363,23.4706,28.1373,0.931373
,6.08382,22.4902,26.7647,1.22549
,6.10098,21.1667,25.4412,0.931373
,6.07892,19.9902,24.4608,1.02941
,6.08382,18.3235,22.9902,1.47059
,6.09853,16.902,21.5686,1.07843
,6.11078,15.6275,19.8529,1.27451
,6.10833,14.1078,18.9706,1.37255
,6.09608,12.7353,17.402,1.27451
,6.09363,11.5098,15.6373,1.07843
,6.10588,9.9902,14.4118,1.12745
,6.04951,8.37255,13.0392,1.02941
,6.08873,7.04902,12.0098,1.02941
,6.09363,5.92157,10.7843,1.02941
,6.09608,4.59804,9.21569,0.931373
,6.08137,3.22549,8.13725,1.32353
,6.10098,1.90196,7.05882,1.22549
,6.06422,0.72549,5.88235,1.37255
,6.03725,-0.696078,4.5098,1.27451
,6.09118,-2.11765,3.13725,1.17647
,6.05196,-3.4902,1.56863,1.02941
,6.10343,-4.76471,0.539216,1.02941
,6.08873,-6.38235,-1.02941,0.980392
,6.08873,-7.80392,-2.40196,1.27451
,6.13775,-8.88235,-3.87255,0.882353
,6.11324,-10.3529,-5.19608,0.980392
,6.09853,-10.6961,-5.58824,0.980392
,6.10588,-12.3627,-7.20588,2.84314
,6.07157,-13.8824,-8.57843,4.21569
,6.06912,-14.1765,-9.36275,4.41176
,6.07157,-15.5,-10.2451,5.39216
,6.05931,-16.4314,-11.1765,6.37255
,6.08382,-17.7059,-12.598,7.64706
,6.05686,-19.8137,-14.7549,9.55882
,6.10588,-22.1667,-16.6176,11.2255
,6.07157,-23.7353,-17.9902,12.9902
,6.03725,-24.9118,-19.0686,13.8235
,6.06422,-25.3039,-19.2647,14.6078
,6.08382,-25.8922,-19.6569,14.8039
,6.10588,-26.2843,-20.2941,15.2451
,6.07647,-27.0686,-21.1275,16.4706
,6.08137,-28.6373,-22.7941,17.5
,6.09118,-30.549,-24.5098,19.3137
,6.04951,-32.1176,-26.0784,21.4216
,6.10343,-33.8824,-27.451,22.8431
,6.09363,-34.8627,-28.5294,24.1176
,6.07157,-35.9902,-29.4118,24.902
,6.11078,-36.6275,-29.7059,25.9314
,6.10098,-37.4118,-30.9804,26.6667
,6.05441,-38.5392,-32.3039,27.598
,6.06912,-40.0098,-33.6275,28.9706
,6.05931,-41.3824,-35.3431,30.5882
,6.07157,-42.902,-37.1078,32.451
,6.06912,-44.5686,-38.8725,33.8235
,6.09608,-46.1373,-39.951,35
,6.06667,-47.3137,-41.3235,36.0294
,6.10343,-48.4902,-42.598,36.7157
,6.08627,-50.2549,-44.2157,38.1373
,6.03971,-51.5294,-45.9314,39.5588
,6.07157,-53.098,-47.2549,41.2255
,6.11078,-54.3725,-48.6275,42.6471
,6.09608,-55.8431,-50.2451,43.9216
,6.09118,-57.1667,-52.2549,45.5882
,6.09363,-58.5882,-53.4314,46.7647
,6.04951,-60.0098,-54.8529,47.9412
,6.05441,-61.1863,-56.3235,49.0196
,6.04216,-62.4118,-58.0392,50.3431
,6.06176,-63.7843,-59.4608,51.7647
,6.07892,-65.1078,-61.2745,53.3333
,6.06422,-66.3824,-62.7451,54.6078
,6.04216,-67.8529,-64.3627,55.9314
,6.08873,-69.3235,-65.7353,57.598
,6.08627,-70.9412,-67.3039,59.0196
,6.07892,-72.2157,-68.8725,60.4412
,6.07647,-73.6373,-70.5882,61.7157
,6.06176,-75.1078,-72.0588,63.0882
,6.06176,-76.3824,-73.1863,64.7059
,6.02255,-77.902,-75.049,66.4216
,6.06422,-79.2745,-76.5196,67.3529
,6.02745,-80.549,-77.6961,68.9216
,6.04461,-81.9216,-78.6765,70.6863
,6.04706,-83.3431,-80.1471,72.3039
,6.06176,-85.1078,-81.4706,73.5784
,6.03971,-86.2843,-83.0882,75.098
,6.0348,-87.7549,-84.2647,76.7647
,6.03235,-89.2255,-85.7843,78.1863
,6.05686,-90.7451,-87.1569,79.2647
,6.0201,-92.4118,-88.3333,80.3922
,6.0201,-93.5392,-89.8529,81.7647
,6.01765,-95.0588,-91.6667,83.5784
,6.03725,-96.5294,-93.0392,85.098
,6.01765,-97.8039,-94.1176,86.4706
,6.0152,-99.2745,-95.4902,88.2843
,6.025,-100.843,-96.9118,89.8039
,6.04216,-102.363,-98.6275,90.9314
,6.02255,-103.882,-99.902,92.2549
,6.00539,-105.108,-100.931,93.6765
,6.04706,-106.676,-102.549,95.3431
,6.03725,-108.147,-104.02,96.7647
,6.01765,-109.324,-105.392,98.0392
,6.03725,-110.696,-106.275,99.6569
,6.03235,-112.02,-107.696,100.98
,6.04461,-113.294,-109.363,102.255
,6.02745,-114.716,-110.686,103.676
,6.0152,-116.235,-112.108,105.147
,5.98824,-117.51,-113.235,106.127
,6.01029,-118.686,-114.706,107.99
,6.02255,-120.01,-115.882,109.216
,6.01765,-121.775,-117.451,110.882
,6.025,-123.049,-118.627,112.353
,6.0299,-124.422,-120.196,113.529
,6.025,-125.99,-121.471,114.951
,6.03235,-127.51,-123.284,116.373
,6.025,-128.784,-124.167,117.353
,6.02745,-129.765,-125.49,118.824
,6.00784,-130.941,-127.108,120.049
,6.01275,-132.559,-128.431,121.667
,6.0348,-133.882,-129.853,123.039
,6.02255,-135.157,-131.127,124.412
,6.0152,-136.382,-132.01,125.784
,6.0299,-137.657,-133.137,127.108
,6.05441,-139.078,-135.196,128.284
,6.0201,-140.696,-136.422,129.412
,6.0299,-142.069,-137.892,130.833
,6.0348,-143.343,-138.922,131.912
,6.025,-144.765,-140.196,133.578
,6.0152,-145.892,-141.373,134.951
,5.97108,-147.265,-142.549,135.931
,6.025,-148.392,-143.676,137.255
,6.01275,-149.225,-144.706,138.382
,6.05196,-150.745,-145.784,139.755
,6.01275,-151.971,-147.255,140.98
,5.99069,-152.755,-148.382,141.863
,5.98824,-153.98,-149.412,143.039
,6.0152,-154.961,-150.245,144.461
,6.04461,-156.186,-151.52,145.637
,6.04951,-157.608,-152.941,147.059
,6.025,-158.735,-154.216,147.99
,6.03725,-159.667,-155.245,148.922
,5.98088,-160.745,-156.127,150.147
,5.95637,-161.627,-157.108,151.176
,5.95392,-162.412,-158.333,152.206
,5.98333,-163.784,-159.167,153.186
,5.98333,-164.912,-160.441,154.363
,6.0299,-165.843,-161.373,155.392
,6.0201,-167.118,-162.402,156.324
,6.01765,-168.441,-163.529,157.794
,6.00049,-169.078,-164.461,158.873
,6.02745,-170.157,-165.686,159.902
,6.025,-171.235,-166.618,161.029
,5.99804,-172.461,-168.088,162.353
,6.00539,-173.686,-168.578,163.186
,5.98088,-174.569,-169.657,164.265
,6.00049,-175.99,-170.784,165.784
,5.97843,-177.167,-171.765,166.814
,6.01275,-178,-172.745,167.745
,6.00049,-179.225,-174.167,168.725
,6.00049,-180.059,-175.196,170.196
,6.01029,-181.137,-176.471,171.225
,6.02745,-182.559,-177.647,171.961
,6.03235,-183.49,-178.922,173.137
,5.99559,-184.569,-180.098,173.922
,5.97843,-185.696,-181.225,175.245
,6.0201,-187.02,-182.206,176.373
,6.0348,-187.657,-183.431,177.598
,6.0201,-189.029,-184.314,178.775
,5.99559,-190.01,-185.539,179.559
,5.99069,-191.382,-186.275,180.98
,5.99314,-192.412,-187.549,182.353
,6.01029,-193.686,-188.824,183.578
,5.97598,-194.961,-189.902,184.853
,5.98333,-196.284,-191.225,185.98
,6.00784,-197.559,-192.5,187.01
,6.01029,-198.441,-193.725,188.039
,6.02745,-199.618,-194.853,189.412
,6.01029,-201.088,-196.029,190.98
,5.98824,-202.216,-197.304,191.716
,6.0152,-203.343,-198.284,192.745
,5.99804,-204.422,-199.706,194.167
,5.96618,-205.794,-201.078,195.637
,5.99069,-207.02,-202.01,196.912
,6.0348,-208.196,-203.578,198.382
,5.99804,-209.373,-205,199.314
,6.0299,-210.647,-205.931,201.029
,6.0152,-211.873,-207.255,202.598
,6.0152,-213.196,-208.824,203.382
,6.00049,-214.471,-209.951,205.098
,6.00049,-215.843,-211.373,206.225
,6.01029,-217.02,-212.402,207.696
,6.0201,-218.441,-213.775,208.873
,5.99069,-219.961,-214.951,210.294
,5.97843,-221.284,-216.569,211.52
,6.01765,-222.608,-217.99,212.696
,6.00049,-224.029,-219.363,214.118
,5.99804,-225.206,-220,215.392
,6.01275,-226.824,-221.863,217.206
,6.025,-228.588,-223.431,218.186
,6.025,-229.667,-224.559,219.853
,6.025,-231.235,-225.784,221.422
,5.98578,-232.51,-227.059,222.794
,6.0152,-234.176,-228.676,224.363
,5.98088,-235.598,-230.196,225.343
,6.0299,-236.775,-231.52,226.912
,5.97843,-238.245,-233.235,228.431
,6.00049,-239.863,-234.363,229.608
,6.01029,-241.235,-236.373,231.176
,6.02745,-242.265,-237.696,232.598
,6.02745,-243.49,-238.922,234.167
,6.02255,-244.863,-239.902,235.735
,5.99804,-246.137,-241.471,236.765
,5.99069,-247.314,-242.892,237.892
,5.96618,-248.931,-244.216,239.363
,5.99314,-250.206,-245.294,240.833
,5.97598,-251.333,-246.324,242.157
,5.96127,-252.951,-247.941,243.284
,5.95147,-254.618,-249.559,244.902
,5.99559,-256.137,-250.931,246.52
,5.99314,-257.216,-252.353,247.794
,5.98578,-258.882,-254.118,249.118
,5.97598,-260.451,-255.294,250.343
,6.00049,-261.627,-256.373,251.618
,6.00294,-263,-258.088,253.039
,6.00539,-264.275,-259.461,254.069
,5.99559,-265.598,-260.833,255.882
,5.96863,-267.118,-262.157,256.912
,6.00539,-268.49,-263.529,258.676
,6.02255,-269.765,-264.951,260.049
,6.00294,-271.284,-266.618,261.127
,6.00539,-272.706,-268.382,262.843
,5.96127,-274.127,-269.608,264.167
,5.98088,-275.206,-270.931,265.735
,5.97598,-276.529,-272.5,266.912
,5.94167,-277.755,-273.775,267.794
,5.94902,-279.127,-275.049,269.265
,5.96127,-280.402,-275.98,270.735
,5.95147,-281.529,-277.206,272.304
,5.92941,-282.755,-278.382,273.676
,5.96618,-283.637,-279.461,274.559
,5.97353,-284.863,-280.735,275.637
,5.99069,-286.235,-282.059,276.912
,5.98088,-287.314,-283.186,278.529
,5.94167,-288.539,-284.51,279.608
,5.98578,-289.961,-286.078,280.735
,5.98333,-291.137,-287.255,282.01
,5.94167,-292.461,-288.431,282.99
,5.89755,-293.343,-289.51,284.265
,5.93431,-294.569,-290.343,285.588
,5.98824,-295.843,-291.716,287.01
,5.97598,-297.412,-292.843,288.284
,6.00539,-298.49,-293.971,289.363
,5.96863,-299.716,-295.294,290.588
,5.97598,-300.745,-296.324,292.059
,5.95637,-301.725,-297.402,293.088
,5.99314,-302.804,-298.578,294.51
,5.98824,-304.078,-299.853,295.637
,5.97598,-305.157,-301.275,296.569
,5.95637,-306.186,-302.059,297.794
,5.92696,-307.51,-303.137,298.873
,5.92206,-308.539,-304.706,299.755
,5.91716,-309.765,-306.029,300.98
,5.92941,-311.186,-307.206,302.598
,5.97353,-312.118,-307.99,303.725
,5.90735,-313.392,-309.02,304.902
,5.91471,-314.716,-310.441,305.98
,5.97598,-315.843,-311.373,307.01
,5.97108,-316.627,-312.794,307.941
,5.97108,-317.706,-313.775,308.775
,5.95637,-318.735,-314.608,310.343
,5.96373,-320.304,-315.882,311.52
,5.92451,-321.333,-316.961,312.549
,5.91471,-322.02,-317.941,313.48
,5.93922,-323.196,-319.461,314.314
,5.92451,-324.275,-320,315.686
,5.93186,-325.353,-321.029,316.618
,5.95637,-326.088,-322.157,317.5
,5.95882,-327.167,-323.235,318.627
,5.94412,-328.245,-323.971,319.804
,5.93676,-329.225,-325.147,320.931
,5.93186,-330.304,-326.127,321.912
,5.93922,-331.186,-327.01,323.137
,5.92206,-332.02,-327.941,323.824
,5.90735,-333.294,-328.824,324.461
,5.91225,-334.127,-330,325.539
,5.92696,-335.255,-331.176,326.667
,5.94657,-336.186,-332.255,327.353
,5.90735,-337.02,-332.892,328.824
,5.9098,-337.951,-333.922,329.608
,5.88775,-338.784,-334.608,330.294
,5.9,-339.863,-335.588,331.225
,5.93186,-340.5,-336.814,332.108
,5.95637,-341.578,-337.549,333.186
,5.90735,-342.216,-338.676,334.216
,5.90245,-343.245,-339.706,335.049
,5.93431,-344.176,-341.078,335.882
,5.95147,-345.157,-341.863,336.912
,5.91471,-346.235,-342.696,337.598
,5.88039,-347.167,-343.873,338.873
,5.9,-347.706,-344.706,339.706
